annotations,tweets,labels
🙄,you aint shit,3
🙄,hell i wish,3
🙄,this is such a fact,3
🙄,cause everyone just needa grow up its stupid and nobody knows what the problem is im over it lol,3
🙄,i dont know whats overthe value of gap or my faith in the british public,3
🙄,she thinks the trap is so romantic,3
🙄,i aint with this single shit bruh,3
🙄,we dont do that tho,3
🙄,i wish i could say the,3
🙄,the for telling me,3
🙄,these hoes so ran through,3
🙄,i want braids,3
🙄,yes maam,3
🙄,i really hope i get this job just trying to be patient,3
🙄,stop crying its just until tomorrow,3
🙄,work might definitely be a dub today and imma be in there by myself,3
🙄,thought it was just me,3
🙄,yeah yeah,3
🙄,mine is a headache sometimes,3
🙄,so im apparently not leaving until tomorrow,3
🙄,eh i was hoping you were participating,3
🙄,hate being at a party sober as fuck man gotta listen to people chat absolute dribble dinner mate,3
🙄,anastasia be so annoying with these question games,3
🙄,the sole purpose of a gun is to be used as a weapon so i say that guns cause harm be they are literally used to kill people,3
🙄,i really need a new charger,3
🙄,when everyone is drunk but you,3
🙄,missed calls,3
🙄,too early for the nonsense,3
🙄,they always do lol,3
🙄,u know when u realised u liked a tweet days after doing it by accident,3
🙄,tryna have sum real im just finna do me,3
🙄,my mom sees i have my headphones in and gets mad when i cant hear her,3
🙄,omg you better thank whatever you believe in that im fasting or i would im have finished you already man said paedophile,3
🙄,thank you,3
🙄,yo last bitch was a lame,3
🙄,its really not that hard,3
🙄,i need new best friends,3
🙄,i miss kit kat,3
🙄,come see your bestfriend asshole,3
🙄,youre holding out,3
🙄,answer him,3
🙄,finding a place to live in london next year is loongggg,3
🙄,if yall dont quit with that damn red lipstick,3
🙄,bout to take my ass to bed i hate waiting on folks,3
🙄,i hate when people catch an attitude with me when i just answered their question in a nice tone,3
🙄,why is this still in my mentions,3
🙄,so irritated im bout to lose my shits,3
🙄,not even gonna stress myself,3
🙄,tryna let my eyebrows grow out,3
🙄,i miss being a girlfriend,3
🙄,this nigga here never on time,3
🙄,yeah because straight men and women dont get aids or studs im ready to move to europe,3
🙄,finals today,3
🙄,when you send a long text and it doesnt send,3
🙄,trust me theyll never get it,3
🙄,oh ok britney spears,3
🙄,season of greys anatomy or to study and be responsible,3
🙄,youve never seen happy gilmore,3
🙄,brennan really needs to get her phone fixed,3
🙄,i already know how this day finna go,3
🙄,respond to my ignorance,3
🙄,yall want to miss people and appreciate their lives once their dead yall so backwards,3
🙄,one more video off the ep it amp out,3
🙄,lol i was all eyes it was not that bad fu,3
🙄,really in my feelings tonight,3
🙄,why is it that im always tired af and than as soon as i lay down im wide awake,3
🙄,havent even got to this episode yet,3
🙄,okay so im done packing but not dressed to leave yet,3
🙄,i pulled a double last night and im still up,3
🙄,me not having sex in months is by far the most annoying shit ever,3
🙄,he gone be ok his of gone spoil him i swear lol,3
🙄,jackson,3
🙄,you drunk asl i aint learn nothing from you amp i aint even wilding either,3
🙄,is it bad that my lips are kinda big already but i just want them a little bigger,3
🙄,love u too,3
🙄,send me somebody who wont give up on me,3
🙄,damn babe im just playin,3
🙄,happy birthday i love u,3
🙄,that probate tonight,3
🙄,hate when u get to the bottom of a slush and you have to move ur straw sip move straw sip move straw sip lol,3
🙄,what i said was true you dont have feelings,3
🙄,stupid clientele got my jumping,3
🙄,he the golden child,3
🙄,this boy stay flexing on his exes but be missing to outta them lame nigga,3
🙄,id he better take a nap or sum,3
🙄,cant even atf to sleep now great,3
🙄,lmfaoooo not finna tweak i u today dude,3
🙄,i didnt say dad,3
🙄,nope,3
🙄,i ordered bikini bottoms over a week ago and they still havent even been shipped wif if going on,3
🙄,i hate wen people try to be cheap on shit like food liquor or weed lol,3
🙄,forgive the spoilers,3
🙄,bitches be trying too be me so bad be yourself,3
🙄,he was acting like that before he left bruh,3
🙄,when people only text you to complain about their life,3
🙄,i mean i may be a little after that facebook stunt i just pulled,3
🙄,ok my sister needs to hurry up im hungry,3
🙄,unfortunately,3
🙄,allergies been messing with me all day now i got a headache,3
🙄,me yesterday,3
🙄,people really call me devin,3
🙄,just want someone who cares about me as much as i care about them,3
🙄,everybody wanna shine nobody wanna grind,3
🙄,whats going on,3
🙄,just wanna be laid up,3
🙄,when he never texts back,3
🙄,if ya stuck on ya ex inlove i a friend got hoes or whateve please dont hum,3
🙄,wif why the name golden like the poor guy named himself some questions thou,3
🙄,i can never sleep,3
🙄,minister of well being amp entertainment portfolio maybe,3
🙄,i go to bed early one time in my entire life and these children blow up my phone,3
🙄,lol i call jade stink,3
🙄,yes i do,3
🙄,cant wait to leave friday,3
🙄,does it,3
🙄,i cant keep up with the days of the week for shit,3
🙄,the guy that said that u should take it as a compliment,3
🙄,its funny when ya ex wanna act all hopeless i shit when he the main one that wanted to be done to,3
🙄,had full intentions of saving up for the school year and somehow already have big expenses id like a refund on being an adult,3
🙄,im really tired of everything,3
🙄,when you have money but nowhere to go,3
🙄,waka really is a dumbass night suh cheating on something so beautiful as her,3
🙄,she forcing that shit on my to,3
🙄,been driving all day,3
🙄,do khaled got everyone hype for the i got the keys jay i i future collar i that shit not even good,3
🙄,shit i been that forever fuck everybody cause they aint shit,3
🙄,i need to stop with all this unnecessary buying,3
🙄,youre tellin me,3
🙄,people need to stop being so ungrateful for what they have,3
🙄,eyeball,3
🙄,i need a millionaire to adopt me,3
🙄,suh imma deactivate and start all over i got too many followers it makes me look unfaithful,3
🙄,ima pop u combover early saturday,3
🙄,him amp his twin strumpet,3
🙄,i hate it when im fine and forget to take pictures,3
🙄,i told you i would stay the night,3
🙄,quail valley elementary scanlon oaks elementary billy baines middle school erh lord lochs stanford high lochs hates,3
🙄,you cant even call me to apologize for or explain something my siblings did talk more of one white boy in god knows where,3
🙄,if i didnt accept your friend request the first time what makes you think im going to accept it the next times,3
🙄,you a bitch,3
🙄,ive been procrastinating since i got home from work on putting all my clothes away,3
🙄,i thought going to sleep was gonna help nope woke up still feeling the same,3
🙄,he just came out of nowhere and tweeted me requesting dirty talk not for free,3
🙄,i have a great opportunity where i work to possibly own my own business and my mom still isnt happy because i dont work in manufacturing,3
🙄,up eating frosted flakes watching hercules,3
🙄,these names are really cute together,3
🙄,cause im forever working,3
🙄,i hate having to go through my old photos,3
🙄,there really i no waves,3
🙄,yall niggas just make us crazy thats all,3
🙄,but baby dont get it twisted you was just another nigga on the hit list tryna fix your inner issues with a bad bitch,3
🙄,the media so messy talking bout play said i think he just got his feelings hurt born born is going to pout regardless,3
🙄,im only jealous because i love you the title of our lifetime original movie,3
🙄,i really cant sleep but ima be dead tired tryna teleport in the morning,3
🙄,they doing road work every where in east baltimore,3
🙄,i probably look like a total bitch to the friends but on god amp all things living that im only trying to look out for my best friend,3
🙄,what,3
🙄,you just dont understand it,3
🙄,wont be coming to a sears optical on a saturday again,3
🙄,facebook scientist well according to these research articles random person its all fake wheres your proof gah,3
🙄,fine,3
🙄,your girl the realist one on your team,3
🙄,well my one day off flew by,3
🙄,sad that im at work until and not on a yacht somewhere beautiful,3
🙄,just had to walk all through my neighborhood with my pas on and no bra because drunk me doesnt think shit through,3
🙄,my eye is so lazy,3
🙄,my phone is going so slow its time for new one,3
🙄,all the hoes acting like they really be watch basketball girl bye,3
🙄,too many white people in one place for me,3
🙄,ew court thought you was my friend,3
🙄,nope i hate it too,3
🙄,all i want is something real,3
🙄,girl youre agg,3
🙄,needa movie date for this weekend,3
🙄,shes such a hater,3
🙄,omg somebody hum anybody,3
🙄,the line for finding dory at the driving is ridiculous,3
🙄,my immune system just gave me the birdy today i swear,3
🙄,niggas are fickle so when i see a female flustered im just like how you sweating over a nigga,3
